0 0 0 0 
1 0 0 0 
2 0 0 0 
3 0 0 0 
4 0 0 0 
5 0 0 0 
6 0 0 0 
7 0 0 0 
8 0 0 0 
9 0 0 0 
10 0 0 0 
11 0 0 0 
12 0 0 0 
13 0 0 0 
14 0 0 0 
15 0 0 0 
16 0 0 0 
17 0 0 0 
18 0 0 0 
19 0 0 0 
20 0 0 0 
21 0 0 0 
22 0 0 0 
23 0 0 0 
24 0 0 0 
25 0 0 0 
26 0 0 0 
27 0 0 0 
28 0 0 0 
29 0 0 0 
30 0 0 0 
31 0 0 0 
32 0 0 0 
33 0 0 0 
34 0 0 0 
35 0 0 0 
36 0 0 0 
37 0 0 0 
38 0 0 0 
39 0 0 0 
40 0 0 0 
41 0 0 0 
42 0 0 0 
43 0 0 0 
44 0 0 0 
45 0 0 0 
46 0 0 0 
47 0 0 0 
48 0 0 0 
49 0 0 0 
50 0 0 0 
51 0 0 0 
52 0 0 0 
53 0 0 0 
54 0 0 0 
55 0 0 0 
56 0 0 0 
57 0 0 0 
58 0 0 0 
59 0 0 0 
60 0 0 0 
61 0 0 0 
62 0 0 0 
63 0 0 0 
64 0 0 0 
65 0 0 0 
66 0 0 0 
67 0 0 0 
68 0 0 0 
69 0 0 0 
70 0 0 0 
71 0 0 0 
72 0 0 0 
73 0 0 0 
74 0 0 0 
75 0 0 0 
76 0 0 0 
77 0 0 0 
78 0 0 0 
79 0 0 0 
80 0 0 0 
5265 0 0 0 
5266 0 0 0 
5267 0 0 0 
5268 0 0 0 
5269 0 0 0 
5270 0 0 0 
5271 0 0 0 
5272 0 0 0 
5273 0 0 0 
5274 0 0 0 
5275 0 0 0 
5276 0 0 0 
5277 0 0 0 
5278 0 0 0 
5279 0 0 0 
5280 0 0 0 
5281 0 0 0 
5282 0 0 0 
5283 0 0 0 
5284 0 0 0 
5285 0 0 0 
5286 0 0 0 
5287 0 0 0 
5288 0 0 0 
5289 0 0 0 
5290 0 0 0 
5291 0 0 0 
5292 0 0 0 
5293 0 0 0 
5294 0 0 0 
5295 0 0 0 
5296 0 0 0 
5297 0 0 0 
5298 0 0 0 
5299 0 0 0 
5300 0 0 0 
5301 0 0 0 
5302 0 0 0 
5303 0 0 0 
5304 0 0 0 
5305 0 0 0 
5306 0 0 0 
5307 0 0 0 
5308 0 0 0 
5309 0 0 0 
5310 0 0 0 
5311 0 0 0 
5312 0 0 0 
5313 0 0 0 
5314 0 0 0 
5315 0 0 0 
5316 0 0 0 
5317 0 0 0 
5318 0 0 0 
5319 0 0 0 
5320 0 0 0 
5321 0 0 0 
5322 0 0 0 
5323 0 0 0 
5324 0 0 0 
5325 0 0 0 
5326 0 0 0 
5327 0 0 0 
5328 0 0 0 
5329 0 0 0 
5330 0 0 0 
5331 0 0 0 
5332 0 0 0 
5333 0 0 0 
5334 0 0 0 
5335 0 0 0 
5336 0 0 0 
5337 0 0 0 
5338 0 0 0 
5339 0 0 0 
5340 0 0 0 
5341 0 0 0 
5342 0 0 0 
5343 0 0 0 
5344 0 0 0 
5345 0 0 0 
10530 0 0 0 
10531 0 0 0 
10532 0 0 0 
10533 0 0 0 
10534 0 0 0 
10535 0 0 0 
10536 0 0 0 
10537 0 0 0 
10538 0 0 0 
10539 0 0 0 
10540 0 0 0 
10541 0 0 0 
10542 0 0 0 
10543 0 0 0 
10544 0 0 0 
10545 0 0 0 
10546 0 0 0 
10547 0 0 0 
10548 0 0 0 
10549 0 0 0 
10550 0 0 0 
10551 0 0 0 
10552 0 0 0 
10553 0 0 0 
10554 0 0 0 
10555 0 0 0 
10556 0 0 0 
10557 0 0 0 
10558 0 0 0 
10559 0 0 0 
10560 0 0 0 
10561 0 0 0 
10562 0 0 0 
10563 0 0 0 
